,id,loan_amnt,term,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,fico_range_low,fico_range_high,last_credit_pull_d,last_fico_range_high,last_fico_range_low,acc_now_delinq,delinq_amnt,delinq_2yrs,mths_since_last_delinq,mths_since_last_record,inq_last_6mths,inq_last_12m,inq_last_6mnths
26523,52808826,0.5200046244179893,0,0.8656333705587411,9,1,-0.0906643625969156,1,1,1,46,0.1290801572715583,1,2,4,4,4,0,-0.02481415633827177,0,1.5112049111937873,-0.4478217355196883,1,0.0,0.3663742604919181
53783,70945707,-0.050134846610063684,0,0.07789132297657221,5,3,-0.7022807338147518,0,1,2,4,0.1260388737483223,3,3,4,4,4,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,1.0,0.3663742604919181
37894,50525131,-1.2930388934512194,0,-1.1475320833698395,0,3,-0.9741102321337901,1,1,1,11,0.08532491690500174,1,1,4,4,4,0,-0.02481415633827177,0,1.0792212185263135,3.619177329234302,1,0.0,0.3663742604919181
56,77430389,-1.076385894460559,0,-1.0414588993061062,0,1,0.28310119759176205,1,1,0,33,-0.14129975853613194,1,1,4,1,1,0,-0.02481415633827177,3,-0.6487135521435807,-0.4478217355196883,0,0.0,-0.7016736138911017
57897,40481450,-0.0244785704138013,0,0.32579183488248314,3,3,-0.2520631272238446,0,1,2,7,0.06746963944600333,2,2,4,4,4,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
12510,46655491,1.2782901208853,1,1.048240370972256,2,1,-0.29453648633619434,1,1,2,33,0.005172380179717652,2,2,4,2,2,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
68973,63515616,-0.9395524214138264,0,-0.8297345221459822,2,1,0.5889093832006802,2,1,11,31,-0.07704038086775856,1,1,4,1,1,0,-0.02481415633827177,5,-0.2599282287428545,-0.4478217355196883,3,0.0,2.5024700092579577
36034,49187217,-0.5233506075633477,1,-0.630478059930058,4,3,-0.6445169654219561,2,1,2,44,0.1332006059159425,1,1,4,4,4,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,3,0.0,2.5024700092579577
8150,63294282,-0.050134846610063684,1,-0.23204186112863592,2,2,-0.6003446719451124,2,1,2,37,0.04882951462616981,2,2,4,4,4,0,-0.02481415633827177,0,0.64723752585884,-0.4478217355196883,3,0.0,2.5024700092579577
60228,63357712,-1.1904137886661696,0,-1.0946297611912181,1,3,-0.7362594211046316,2,1,2,6,0.1740126686793675,2,2,4,4,4,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,0.0,0.3663742604919181
38885,71622565,2.2304230375021485,0,2.918619426678336,2,1,0.130197104787303,1,1,2,30,-0.1269762942008915,3,3,4,1,1,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,0,0.0,-0.7016736138911017
32472,39602359,-1.646525365488612,0,-1.6289086886616022,1,1,-0.6852913901698119,0,1,5,26,-0.03485483522287218,3,3,4,4,4,0,-0.02481415633827177,0,2.159180450194998,-0.4478217355196883,0,0.0,-0.7016736138911017
21180,75597515,1.4322277780628743,1,0.8724235888514286,10,1,0.1471864484322429,1,1,1,42,0.027442424043413467,2,2,4,1,4,0,-0.02481415633827177,0,-0.7783086599438228,-0.4478217355196883,1,2.0,0.3663742604919181
67379,60870191,0.9761162012404317,1,0.5314165244237526,3,2,-0.17561108082161508,0,1,2,26,-0.019942735367005377,2,2,4,4,4,0,-0.02481415633827177,2,-0.4759200750765913,-0.4478217355196883,1,0.0,0.3663742604919181
2862,43115740,0.19217442857685885,1,-0.057874680061963606,1,1,-0.4671482177687837,0,1,2,47,0.10337640620420893,1,1,4,4,4,0,-0.02481415633827177,0,0.8200310029258294,-0.4478217355196883,0,0.0,-0.7016736138911017
